UserID,UserNo,Started,Ended,Q1,Q2,UK,Q3.1. 0 - 7 years old,Q3.2. 8 - 14 years old,Q3.3. 15 - 19 years old,Q3.4. 20 +,Q4,Q5,Q6
143647952,652,22/06/2020 22:07,22/06/2020 22:09,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,-,5,Once or twice a week,Letting data be your guide,Yes
143648111,653,22/06/2020 22:12,22/06/2020 22:15,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,-,3,Every day,analytical,Yes
143649043,654,22/06/2020 22:43,22/06/2020 22:44,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,3,-,2,Once or twice a week,"discovery
collaboration",Yes
143650121,655,22/06/2020 23:25,22/06/2020 23:27,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Australia,,-,-,1,2,Once or twice a week,Thinking,Yes
143650547,656,22/06/2020 23:50,22/06/2020 23:51,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,-,-,2,Once or twice a month,fun,Yes
143651512,657,23/06/2020 01:14,23/06/2020 01:17,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,0,1,1,3,Every day,curiosity.,Yes
143661168,659,23/06/2020 09:41,23/06/2020 10:48,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,OX14,1,-,22,22,-,Every day,inquisitiveness,Yes
143675322,660,23/06/2020 12:19,23/06/2020 12:22,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,0,0,4,1,Once or twice a week,exploring,Yes
143677412,661,23/06/2020 12:43,23/06/2020 12:45,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,-,100,-,Every day,questioning,Yes
143681374,662,23/06/2020 13:26,23/06/2020 13:29,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,-,3,Every day,curiocity,Yes
143681809,663,23/06/2020 13:31,23/06/2020 13:33,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,1,-,3,4,Once or twice a week,learning and seeing cool things work,Yes
143686287,664,23/06/2020 14:20,23/06/2020 14:28,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,-,-,2,Every day,pleasure,Yes
143686918,665,23/06/2020 14:27,23/06/2020 14:32,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,UK,1,1,1,-,2,Once or twice a week,being curious,Yes
143687178,666,23/06/2020 14:31,23/06/2020 14:33,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,-,-,2,Every day,Planning,Yes
143687393,667,23/06/2020 14:33,23/06/2020 14:34,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,UK,1,1,1,-,2,Once or twice a week,learning,Yes
143688294,668,23/06/2020 14:43,23/06/2020 14:47,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Costa Rica,,2,1,-,-,Every day,jobs,Yes
143688975,669,23/06/2020 14:50,23/06/2020 14:52,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,1,121,2,Every day,perseverance.,Yes
143691739,671,23/06/2020 15:16,23/06/2020 15:17,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Switzerland,,-,-,-,3,Once or twice a week,curiosity.,Yes
143704630,672,23/06/2020 17:58,23/06/2020 18:00,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,US,,-,2,80,2,Once or twice a week,progress,Yes
143704842,673,23/06/2020 18:03,23/06/2020 18:04,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,2,-,2,Once or twice a week,examining and questioning the world around you,Yes
143707065,674,23/06/2020 18:43,23/06/2020 18:48,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,-,-,3,Every day,perceptive,Yes
143707403,675,23/06/2020 18:49,23/06/2020 18:51,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,-,-,2,Every day,creativity,Yes
143708453,676,23/06/2020 19:11,23/06/2020 19:13,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,-,20,5,Every day,discovery,Yes
143709764,677,23/06/2020 19:38,23/06/2020 19:41,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,-,-,2,Once or twice a week,problemsolver,Yes
143715053,678,23/06/2020 21:53,23/06/2020 21:55,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,-,-,-,-,-,-
143718023,679,23/06/2020 23:58,24/06/2020 00:03,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,1,-,4,Every day,Discovery,Yes
143724148,680,24/06/2020 08:55,24/06/2020 08:57,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,-,-,2,Every day,curiosity,Yes
143748635,681,24/06/2020 14:29,24/06/2020 14:30,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,4,4,Every day,understanding the process of problem solving.,Yes
143755119,682,24/06/2020 15:49,24/06/2020 15:54,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,-,-,62,Never,Learning. Examining.,Yes
143756493,683,24/06/2020 16:05,24/06/2020 16:08,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,3,8,1,8,Every day,Helping the world,Yes
143760506,684,24/06/2020 16:56,24/06/2020 16:59,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,2,-,5,Every day,discovery,Yes
143764116,686,24/06/2020 17:49,24/06/2020 17:51,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,2,-,-,-,Every day,Creativity,Yes
143774449,689,24/06/2020 23:26,24/06/2020 23:30,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,-,2,2,Every day,"questioning
intrigued
curious
learning",Yes
143775387,690,25/06/2020 00:41,25/06/2020 00:42,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,3,2,Every day,inquisitivness,Yes
143776270,691,25/06/2020 03:31,25/06/2020 03:34,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,2,2,2,Every day,"open-minded
curiosity",Yes
143776677,692,25/06/2020 05:08,25/06/2020 05:09,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,United States,,1,-,-,2,Every day,discoveries!,Yes
143785555,693,25/06/2020 09:47,25/06/2020 09:52,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,PR1,1,-,-,-,3,Once or twice a month,understanding the world,Yes
143798645,694,25/06/2020 12:06,25/06/2020 12:09,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Czech Republic,,-,-,4,1,Once or twice a week,"Knowledge, success, difficulty, research, gain",Yes
143799598,696,25/06/2020 12:18,25/06/2020 12:20,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,-,-,4,Once or twice a week,responsibility,Yes
143802863,697,25/06/2020 13:00,25/06/2020 13:02,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,OX10,1,-,-,-,2,Once or twice a week,-,Yes
143803532,698,25/06/2020 13:09,25/06/2020 13:14,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,1,2,2,Once or twice a week,passion,Yes
143806065,699,25/06/2020 13:43,25/06/2020 13:46,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,-,-,1,Once or twice a week,-,Yes
143807591,700,25/06/2020 14:04,25/06/2020 14:05,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,1,-,-,2,Every day,sacrifice.,Yes
143808467,701,25/06/2020 14:14,25/06/2020 14:18,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,30,-,-,Once or twice a week,inquiry,Yes
143811176,702,25/06/2020 14:48,25/06/2020 14:51,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,canada,,-,-,-,6,Once or twice a week,progress,Yes
143812569,703,25/06/2020 15:04,25/06/2020 15:05,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,-,2,Every day,Future,Yes
143812548,704,25/06/2020 14:33,25/06/2020 15:06,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,1,-,-,2,Every day,"questioning
investigating
observing",Yes
143813032,705,25/06/2020 15:09,25/06/2020 15:11,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,canada,,-,-,2,1,Every day,exploring new worlds (microscopic and macroscopic),Yes
143813732,706,25/06/2020 15:17,25/06/2020 15:20,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,-,20,-,Every day,curiosity.,Yes
143815882,707,25/06/2020 15:41,25/06/2020 15:43,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,1,2,-,2,Once or twice a week,Studying,Yes
143817468,708,25/06/2020 15:58,25/06/2020 16:02,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,1,-,3,Once or twice a week,discover,Yes
143818198,709,25/06/2020 16:08,25/06/2020 16:10,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,2,-,2,Every day,Looking at life with curiosity.,Yes
143824046,710,25/06/2020 17:19,25/06/2020 17:21,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,1,-,-,2,Every day,learning,Yes
143832788,713,25/06/2020 20:04,25/06/2020 20:05,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,-,4,Every day,innovation,Yes
143832809,714,25/06/2020 19:33,25/06/2020 20:09,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Ireland,,-,20,-,-,Once or twice a week,accurate,Yes
143834002,715,25/06/2020 20:33,25/06/2020 20:37,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,3,2,-,-,Once or twice a month,Fascination,Yes
143838625,717,25/06/2020 22:41,25/06/2020 22:43,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,1,2,-,2,Once or twice a week,to be curious,Yes
143841039,718,26/06/2020 01:36,26/06/2020 01:42,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,2,2,2,Every day,experiments,Yes
143841480,719,26/06/2020 02:49,26/06/2020 02:52,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,-,-,2,Once or twice a week,RESEARCH,Yes
143841659,720,26/06/2020 03:25,26/06/2020 03:27,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,-,-,2,Once or twice a month,progress,Yes
143842646,722,26/06/2020 06:33,26/06/2020 06:37,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Taiwan,,-,-,-,4,Every day,"... being responsible in terms of methodology (doing the job of epistemic progress well), ethical integrity (being committed to the virtues of good scientific practice), and societal and environmental impact (reflecting on the role of scientific knowledge in public discourse and innovation).",Yes
143855057,723,26/06/2020 10:52,26/06/2020 11:00,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Czech Republic,,1,-,1,2,Once or twice a month,Future,Yes
143860315,724,26/06/2020 11:56,26/06/2020 11:59,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,italy,,-,10,-,-,Once or twice a month,discover the paste and the future,Yes
143873505,726,26/06/2020 14:23,26/06/2020 14:25,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,0,2,2,3,Every day,curiosity,Yes
143875884,727,26/06/2020 14:46,26/06/2020 14:50,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,uk,1,-,2,-,-,Once or twice a week,exploring,Yes
143882967,728,26/06/2020 15:39,26/06/2020 15:41,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,5,-,2,Every day,Curiosity,Yes
143897513,731,26/06/2020 18:31,26/06/2020 18:32,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,1,-,-,2,Every day,helping solve problems in the world,Yes
143898017,732,26/06/2020 18:41,26/06/2020 18:44,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,1,1,3,Every day,EVERYTHING,Yes
143898352,733,26/06/2020 18:48,26/06/2020 18:50,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,1,1,4,Every day,EVERYTHING,Yes
143905956,734,26/06/2020 21:12,26/06/2020 21:16,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,-,3,Every day,"Admitting you are wrong in the face of objective evidence, and supporting your conclusions even when they don't fall into single word soundbytes (Sorry for breaking the 1 word rule).",Yes
143912087,736,27/06/2020 03:22,27/06/2020 03:25,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,-,4,Once or twice a week,observation,Yes
143809225,737,25/06/2020 14:24,27/06/2020 09:43,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,-,-,-,-,-,-
143933039,739,27/06/2020 17:05,27/06/2020 17:07,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,4,2,10,Every day,collecting facts and following the trail to understanding,Yes
143937682,740,27/06/2020 20:00,27/06/2020 20:02,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,canada,,-,-,-,2,Every day,discovery,Yes
143938795,741,27/06/2020 20:53,27/06/2020 20:53,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,-,-,-,-,-,-
143941321,742,27/06/2020 23:23,27/06/2020 23:37,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Canada,,-,-,-,5,Once or twice a week,-,Yes
143941624,743,27/06/2020 23:55,27/06/2020 23:58,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,1,0,-,4,Once or twice a week,Working to improve society and the world.,Yes
143942658,744,28/06/2020 03:27,28/06/2020 03:29,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,2,-,-,2,Once or twice a month,Learning,Yes
143942777,745,28/06/2020 04:21,28/06/2020 04:22,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Luxembourg,,1,1,-,2,Once or twice a week,something,Yes
143943376,746,28/06/2020 07:03,28/06/2020 07:05,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,4,-,1,Once or twice a week,loving science!,Yes
143945732,747,28/06/2020 09:57,28/06/2020 09:58,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Saudi Arabia,,2,-,-,3,Every day,-,Yes
143960873,748,28/06/2020 17:17,28/06/2020 17:20,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,-,-,4,Every day,Being Clever and inventive,Yes
143963606,749,28/06/2020 19:20,28/06/2020 19:22,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,1,-,3,Once or twice a month,why,Yes
143967595,750,28/06/2020 22:13,28/06/2020 22:15,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,3,-,2,Every day,learning.,Yes
143971335,751,29/06/2020 07:15,29/06/2020 07:17,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Australia,,-,2,-,2,Once or twice a week,I have not played the game yet....I work in the Australian Synchrotron; good on you to make the game!,Yes
143982975,752,29/06/2020 10:53,29/06/2020 10:55,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,RH8,1,2,1,-,-,Once or twice a week,"exploring, discovering. making",Yes
143992547,753,29/06/2020 12:41,29/06/2020 12:43,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,SO213PG,1,-,-,-,2,Every day,Curiosity,Yes
143998536,754,29/06/2020 13:59,29/06/2020 14:00,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,-,-,6,Every day,being curious,Yes
144007996,755,29/06/2020 15:54,29/06/2020 15:58,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,1,-,-,2,Once or twice a month,enjoyment,Yes
144008401,756,29/06/2020 16:00,29/06/2020 16:01,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,1,-,-,3,Once or twice a month,learning,Yes
144010892,757,29/06/2020 16:29,29/06/2020 16:34,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,al10,1,-,2,-,2,Once or twice a month,looking for answers,Yes
144023609,758,29/06/2020 20:04,29/06/2020 20:08,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,3,-,4,Every day,curiosity,Yes
144030694,759,30/06/2020 00:39,30/06/2020 00:44,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,1,-,4,Every day,Satisfaction,Yes
144030771,760,30/06/2020 00:51,30/06/2020 00:52,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,1,-,-,4,Every day,Discovery,Yes
144043702,761,30/06/2020 10:13,30/06/2020 10:16,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,1,-,-,5,Once or twice a week,Curiosity,Yes
144057145,763,30/06/2020 12:11,30/06/2020 12:14,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,-,2,Every day,satisfying curiosity,Yes
144070655,764,30/06/2020 14:40,30/06/2020 14:43,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,CF64,1,-,-,1,2,Once or twice a month,Curiosity,Yes
144076860,765,30/06/2020 15:43,30/06/2020 15:47,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,2,2,-,4,Once or twice a week,curiosity,Yes
144078556,766,30/06/2020 16:04,30/06/2020 16:06,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,10,25,Every day,being curious!,Yes
144082259,767,30/06/2020 16:49,30/06/2020 16:50,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Thailand,,1,1,1,1,Once or twice a year,cool.,Yes
144082974,768,30/06/2020 16:57,30/06/2020 16:58,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Canada,,-,2,-,2,Every day,fame,Yes
144084563,769,30/06/2020 17:14,30/06/2020 17:16,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,1,3,Once or twice a week,lots.,Yes
144084916,770,30/06/2020 17:19,30/06/2020 17:23,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Mexico,,-,-,6,-,Every day,discovery,Yes
144086746,771,30/06/2020 17:44,30/06/2020 17:46,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,1,1,-,2,Every day,"exploring, learning, discovering",Yes
144091478,773,30/06/2020 19:11,30/06/2020 19:13,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,1,-,-,2,Every day,pushing boundaries,Yes
144099067,774,30/06/2020 22:00,30/06/2020 22:02,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,0,2,0,2,-,Excitement,-
144100566,775,30/06/2020 22:44,30/06/2020 22:45,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,1,-,-,1,Every day,humble,Yes
144104505,776,01/07/2020 04:26,01/07/2020 04:36,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Mexico,,,,30,20,Every day,Exploring,Yes
144115701,777,01/07/2020 10:19,01/07/2020 10:20,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Czech Republic,,-,-,-,2,Every day,to not give up quickly.,Yes
144143241,779,01/07/2020 15:24,01/07/2020 15:27,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Ox4,1,-,-,-,-,Once or twice a year,Excitement,Yes
144163215,780,01/07/2020 19:42,01/07/2020 19:43,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,2,-,-,2,Once or twice a week,adventuring,Yes
144169503,781,01/07/2020 21:55,01/07/2020 21:56,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,-,2,Every day,fun!,Yes
144169882,782,01/07/2020 22:06,01/07/2020 22:07,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,0,0,0,4,Every day,fun,Yes
144172044,783,01/07/2020 23:20,01/07/2020 23:23,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,-,6,Once or twice a week,challenges,Yes
144173457,784,02/07/2020 00:56,02/07/2020 01:01,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,-,-,4,Every day,"knowledge
livelihood
wisdom
patience",Yes
144174463,785,02/07/2020 03:36,02/07/2020 03:39,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,-,8,Every day,freedom,Yes
144251402,787,02/07/2020 19:21,02/07/2020 19:27,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,-,2,Once or twice a week,-,Yes
144251855,788,02/07/2020 19:27,02/07/2020 19:27,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,-,-,-,-,-,-
144262618,789,02/07/2020 22:09,02/07/2020 22:13,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,100,-,2,Every day,Persistence,Yes
144264933,790,02/07/2020 22:59,02/07/2020 23:00,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Serbia,,0,1,0,2,Once or twice a week,excitement,Yes
144351881,791,03/07/2020 21:09,03/07/2020 21:19,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,4,2,8,16,Once or twice a week,exploration; excitement; fun; challenges; action; patience; perseverance; imagination; details; awesomeness; technical; intelligence,Yes
144356186,793,03/07/2020 23:45,03/07/2020 23:46,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Germany,,-,-,-,5,Every day,being the first to know something,Yes
144358855,794,04/07/2020 06:04,04/07/2020 06:05,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,italy,,-,-,-,1,Once or twice a week,-,Yes
144359138,795,04/07/2020 06:41,04/07/2020 06:43,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,France,,-,-,-,2,Once or twice a week,discovering,Yes
144382653,796,04/07/2020 19:28,04/07/2020 19:31,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,-,2,Every day,"using logic to understand ""situations"" and solve problems big and small every day",Yes
144386240,797,04/07/2020 22:11,04/07/2020 22:12,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,-,2,Every day,everything :),Yes
144388449,798,05/07/2020 01:07,05/07/2020 01:10,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,-,2,Once or twice a week,Curiosity,Yes
144408452,799,05/07/2020 18:29,05/07/2020 18:32,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,2,-,2,Every day,"creativity
",Yes
144412999,800,05/07/2020 21:16,05/07/2020 21:27,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,2,-,-,4,Every day,"observing
helpful
animal
thinking",Yes
144474004,801,06/07/2020 18:07,06/07/2020 18:08,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,-,3,Once or twice a week,exciting!,Yes
144486898,802,06/07/2020 22:07,06/07/2020 22:08,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,S7L 2L8,1,-,2,-,2,Every day,my everyday existence.,Yes
144486844,803,06/07/2020 22:05,06/07/2020 22:09,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,3,-,2,Once or twice a week,be observant and draw flexible conclusions.  Don't be afraid to be wrong.,Yes
144490356,804,07/07/2020 00:21,07/07/2020 00:21,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,-,-,-,-,-,-
144490683,805,07/07/2020 00:51,07/07/2020 00:56,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,-,3,Every day,Open-mindedness,Yes
144518433,806,07/07/2020 12:30,07/07/2020 12:33,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Germany,,-,-,-,2,Every day,-,Yes
144557103,807,07/07/2020 21:08,07/07/2020 21:09,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,-,1,2,Every day,Living!,Yes
144559740,808,07/07/2020 22:10,07/07/2020 22:11,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,AL1 5EX,1,-,-,-,1,Every day,finding out new things,Yes
144563384,810,08/07/2020 01:24,08/07/2020 01:25,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,-,2,Once or twice a week,Innovation,Yes
144572744,811,08/07/2020 09:41,08/07/2020 09:42,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,-,-,-,-,-,-
144573390,812,08/07/2020 09:50,08/07/2020 09:51,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,-,-,3,Once or twice a week,Learning something new everyday,Yes
144573493,813,08/07/2020 09:51,08/07/2020 09:52,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,New Zealand,,-,-,-,4,Every day,"Thinking
Exploring
Being curious
Having fun!",Yes
144605443,814,08/07/2020 15:40,08/07/2020 15:41,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,uk,1,-,1,2,-,Once or twice a week,-,Yes
144616326,815,08/07/2020 17:51,08/07/2020 17:53,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,2,-,-,6,Once or twice a month,discovery,Yes
144616555,816,08/07/2020 17:55,08/07/2020 17:56,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,-,-,4,Once or twice a month,awe,Yes
144617957,817,08/07/2020 18:19,08/07/2020 18:20,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,2,2,1,Every day,finding new things about the world.,Yes
144619721,818,08/07/2020 18:48,08/07/2020 18:50,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,1,3,-,-,Every day,curiosity,Yes
144631930,819,08/07/2020 23:14,08/07/2020 23:16,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,1,1,1,1,Every day,exploring,Yes
